GEOID,new_district
1400000US38015011200,1.0
1400000US38015011300,1.0
1400000US38015011400,1.0
1400000US38015011500,1.0
1400000US38017000100,1.0
1400000US38017000203,1.0
1400000US38017000204,1.0
1400000US38017000300,1.0
1400000US38017000400,1.0
1400000US38017000501,1.0
1400000US38017000502,1.0
1400000US38017000601,1.0
1400000US38017000602,1.0
1400000US38017000700,1.0
1400000US38017000801,1.0
1400000US38017000802,1.0
1400000US38017000901,1.0
1400000US38017000903,1.0
1400000US38017000904,1.0
1400000US38017001003,1.0
1400000US38017001004,1.0
1400000US38017010106,1.0
1400000US38017010107,1.0
1400000US38017010109,1.0
1400000US38017010110,1.0
1400000US38017010111,1.0
1400000US38017010201,1.0
1400000US38017010205,1.0
1400000US38017010206,1.0
1400000US38017010303,1.0
1400000US38017010306,1.0
1400000US38017010307,1.0
1400000US38017010308,1.0
1400000US38017040100,1.0
1400000US38017040200,1.0
1400000US38017040300,1.0
1400000US38017040501,1.0
1400000US38017040502,1.0
1400000US38017040503,1.0
1400000US38017040504,1.0
1400000US38017040505,1.0
1400000US38017040506,1.0
1400000US38017040507,1.0
1400000US38017040508,1.0
1400000US38017040509,1.0
1400000US38017040600,1.0
1400000US38017040700,1.0
1400000US38017040800,1.0
1400000US38019950900,1.0
1400000US38019951100,1.0
1400000US38021973200,1.0
1400000US38021973300,1.0
1400000US38021973400,1.0
1400000US38023954500,1.0
1400000US38025962200,1.0
1400000US38027959200,1.0
1400000US38029966500,1.0
1400000US38031959600,1.0
1400000US38033962900,1.0
1400000US38035010100,1.0
1400000US38035010200,1.0
1400000US38035010301,1.0
1400000US38035010302,1.0
1400000US38035010400,1.0
1400000US38035010600,1.0
1400000US38035010700,1.0
1400000US38035010801,1.0
1400000US38035010804,1.0
1400000US38035010805,1.0
1400000US38035010806,1.0
1400000US38035010900,1.0
1400000US38035011000,1.0
1400000US38035011100,1.0
1400000US38035011201,1.0
1400000US38035011202,1.0
1400000US38035011400,1.0
1400000US38035011701,1.0
1400000US38035011702,1.0
1400000US38035011800,1.0
1400000US38035011900,1.0
1400000US38035012000,1.0
1400000US38037965900,1.0
1400000US38039968600,1.0
1400000US38041964700,1.0
1400000US38041964800,1.0
1400000US38043966800,1.0
1400000US38045972100,1.0
1400000US38045972200,1.0
1400000US38047972500,1.0
1400000US38049955600,1.0
1400000US38049955900,1.0
1400000US38051972900,1.0
1400000US38053940100,1.0
1400000US38053962301,1.0
1400000US38053962302,1.0
