GEOID,new_district
1400000US51059471303,8.0
1400000US51059471304,8.0
1400000US51059471401,8.0
1400000US51059471402,8.0
1400000US51059480100,8.0
1400000US51059480201,8.0
1400000US51059480203,8.0
1400000US51059480204,8.0
1400000US51059480205,8.0
1400000US51059480301,8.0
1400000US51059480302,8.0
1400000US51059480401,8.0
1400000US51059480402,8.0
1400000US51059480501,11.0
1400000US51059480502,11.0
1400000US51059480503,11.0
1400000US51059480504,11.0
1400000US51059480505,11.0
1400000US51059480801,11.0
1400000US51059480802,11.0
1400000US51059480901,11.0
1400000US51059480902,11.0
1400000US51059480903,11.0
1400000US51059481000,11.0
1400000US51059481101,11.0
1400000US51059481102,11.0
1400000US51059481103,11.0
1400000US51059481104,11.0
1400000US51059481105,11.0
1400000US51059481106,11.0
1400000US51059481201,11.0
1400000US51059481202,11.0
1400000US51059481400,11.0
1400000US51059481500,11.0
1400000US51059481600,11.0
1400000US51059481701,11.0
1400000US51059481702,11.0
1400000US51059481900,11.0
1400000US51059482001,11.0
1400000US51059482002,11.0
1400000US51059482100,11.0
1400000US51059482201,11.0
1400000US51059482203,11.0
1400000US51059482204,11.0
1400000US51059482205,11.0
1400000US51059482206,11.0
1400000US51059482301,11.0
1400000US51059482302,11.0
1400000US51059482303,11.0
1400000US51059482400,11.0
1400000US51059482502,11.0
1400000US51059482503,11.0
1400000US51059482504,11.0
1400000US51059482505,11.0
1400000US51059482506,11.0
1400000US51059482507,11.0
1400000US51059482601,11.0
1400000US51059482603,11.0
1400000US51059482604,11.0
1400000US51059490101,11.0
1400000US51059490104,11.0
1400000US51059490105,11.0
1400000US51059490501,11.0
1400000US51059490502,11.0
1400000US51059491000,10.0
1400000US51059491101,11.0
1400000US51059491102,11.0
1400000US51059491103,11.0
1400000US51059491201,11.0
1400000US51059491202,11.0
1400000US51059491301,10.0
1400000US51059491302,11.0
1400000US51059491303,11.0
1400000US51059491401,11.0
1400000US51059491402,11.0
1400000US51059491403,11.0
1400000US51059491404,11.0
1400000US51059491405,11.0
1400000US51059491501,11.0
1400000US51059491502,11.0
1400000US51059491601,11.0
1400000US51059491602,11.0
1400000US51059491701,11.0
1400000US51059491703,11.0
1400000US51059491704,11.0
1400000US51059491705,11.0
1400000US51059491706,11.0
1400000US51059491707,11.0
1400000US51059491801,11.0
1400000US51059491802,11.0
1400000US51059491803,11.0
1400000US51059492000,11.0
1400000US51059492100,11.0
1400000US51059492201,10.0
1400000US51059492202,11.0
1400000US51059492203,11.0
1400000US51059492300,11.0
1400000US51059492400,11.0
1400000US51059492500,10.0
1400000US51059980100,11.0
1400000US51059980200,11.0
1400000US51059980300,8.0
1400000US51061930101,5.0
1400000US51061930102,5.0
1400000US51061930203,5.0
1400000US51061930204,5.0
1400000US51061930205,5.0
1400000US51061930206,5.0
1400000US51061930207,5.0
1400000US51061930303,5.0
1400000US51061930304,5.0
1400000US51061930305,5.0
1400000US51061930306,5.0
1400000US51061930401,5.0
1400000US51061930402,5.0
1400000US51061930404,5.0
1400000US51061930405,5.0
1400000US51061930703,5.0
1400000US51061930704,5.0
1400000US51061930705,5.0
1400000US51061930706,5.0
1400000US51061930707,5.0
1400000US51063920102,9.0
1400000US51063920103,9.0
1400000US51063920104,9.0
1400000US51063920201,9.0
1400000US51063920202,9.0
1400000US51065020101,4.0
1400000US51065020103,4.0
1400000US51065020104,4.0
1400000US51065020200,4.0
1400000US51065020300,4.0
1400000US51067020102,9.0
1400000US51067020103,9.0
1400000US51067020104,9.0
1400000US51067020200,9.0
1400000US51067020301,9.0
1400000US51067020302,9.0
1400000US51067020400,9.0
1400000US51067020501,9.0
1400000US51067020502,9.0
1400000US51067020600,9.0
1400000US51067020701,9.0
1400000US51067020702,9.0
1400000US51067020801,9.0
1400000US51067020802,9.0
1400000US51067020901,9.0
1400000US51067020902,9.0
1400000US51069050100,5.0
1400000US51069050200,5.0
1400000US51069050300,5.0
1400000US51069050401,5.0
1400000US51069050402,5.0
1400000US51069050500,5.0
1400000US51069050600,5.0
1400000US51069050700,5.0
1400000US51069050801,5.0
1400000US51069050804,5.0
1400000US51069050805,5.0
1400000US51069050806,5.0
1400000US51069050807,5.0
1400000US51069050900,5.0
1400000US51069051001,5.0
1400000US51069051002,5.0
1400000US51069051102,5.0
1400000US51069051103,5.0
1400000US51069051104,5.0
1400000US51071930100,9.0
1400000US51071930200,9.0
1400000US51071930300,9.0
1400000US51071930400,9.0
1400000US51073100101,1.0
1400000US51073100102,1.0
1400000US51073100201,1.0
1400000US51073100202,1.0
1400000US51073100203,1.0
1400000US51073100301,1.0
1400000US51073100302,1.0
1400000US51073100400,1.0
1400000US51073100500,1.0
1400000US51075400101,4.0
1400000US51075400102,4.0
1400000US51075400200,4.0
1400000US51075400300,4.0
1400000US51075400400,4.0
1400000US51075400500,4.0
1400000US51077060101,9.0
1400000US51077060102,9.0
1400000US51077060201,9.0
1400000US51077060202,9.0
1400000US51077060300,9.0
1400000US51079030101,1.0
1400000US51079030102,1.0
1400000US51079030201,1.0
1400000US51079030202,1.0
1400000US51081880101,4.0
1400000US51081880102,4.0
1400000US51081880200,4.0
1400000US51083930100,4.0
1400000US51083930202,4.0
1400000US51083930203,4.0
1400000US51083930204,4.0
1400000US51083930301,4.0
1400000US51083930302,4.0
1400000US51083930400,4.0
1400000US51083930500,4.0
1400000US51083930601,4.0
1400000US51083930602,4.0
1400000US51083930800,4.0
1400000US51085320100,1.0
1400000US51085320200,1.0
1400000US51085320300,1.0
1400000US51085320400,1.0
1400000US51085320500,1.0
1400000US51085320601,1.0
1400000US51085320602,1.0
1400000US51085320701,1.0
1400000US51085320702,1.0
1400000US51085320801,1.0
1400000US51085320803,1.0
1400000US51085320804,1.0
1400000US51085320805,1.0
1400000US51085320901,7.0
1400000US51085320902,7.0
1400000US51085321001,7.0
1400000US51085321003,7.0
1400000US51085321004,1.0
1400000US51085321100,7.0
1400000US51085321201,7.0
1400000US51085321202,7.0
1400000US51085321300,1.0
1400000US51085321401,1.0
1400000US51085321402,1.0
1400000US51085321403,1.0
1400000US51087200106,7.0
1400000US51087200108,7.0
1400000US51087200109,7.0
1400000US51087200122,7.0
1400000US51087200123,7.0
1400000US51087200124,7.0
1400000US51087200125,7.0
1400000US51087200126,7.0
1400000US51087200127,7.0
1400000US51087200131,7.0
1400000US51087200132,7.0
1400000US51087200133,7.0
1400000US51087200134,7.0
1400000US51087200135,7.0
1400000US51087200136,7.0
1400000US51087200137,7.0
1400000US51087200138,7.0
1400000US51087200139,7.0
1400000US51087200140,7.0
1400000US51087200141,7.0
1400000US51087200142,7.0
1400000US51087200143,7.0
1400000US51087200144,7.0
1400000US51087200145,7.0
1400000US51087200146,7.0
1400000US51087200147,7.0
1400000US51087200148,7.0
1400000US51087200149,7.0
1400000US51087200150,7.0
1400000US51087200151,7.0
1400000US51087200152,7.0
1400000US51087200153,7.0
1400000US51087200201,7.0
1400000US51087200202,7.0
1400000US51087200301,7.0
1400000US51087200302,7.0
1400000US51087200303,7.0
1400000US51087200305,7.0
1400000US51087200404,7.0
1400000US51087200407,7.0
1400000US51087200409,7.0
1400000US51087200411,7.0
1400000US51087200412,7.0
1400000US51087200413,7.0
1400000US51087200414,7.0
1400000US51087200415,7.0
1400000US51087200416,7.0
1400000US51087200417,7.0
1400000US51087200418,7.0
1400000US51087200501,7.0
1400000US51087200502,7.0
1400000US51087200503,7.0
1400000US51087200600,7.0
1400000US51087200700,7.0
1400000US51087200801,7.0
1400000US51087200802,7.0
1400000US51087200805,7.0
1400000US51087200806,7.0
1400000US51087200807,7.0
1400000US51087200904,7.0
1400000US51087200905,7.0
1400000US51087200906,7.0
1400000US51087200907,7.0
1400000US51087200908,7.0
1400000US51087201001,7.0
1400000US51087201002,7.0
1400000US51087201003,7.0
1400000US51087201102,7.0
1400000US51087201103,7.0
1400000US51087201104,7.0
1400000US51087201203,7.0
1400000US51087201204,7.0
1400000US51087201205,7.0
1400000US51087201206,7.0
1400000US51087201403,7.0
1400000US51087201404,7.0
1400000US51087201405,7.0
1400000US51087201406,7.0
1400000US51087201502,7.0
1400000US51087201503,7.0
1400000US51087201504,7.0
1400000US51087201601,7.0
1400000US51087201602,7.0
1400000US51087201701,7.0
1400000US51087980100,7.0
1400000US51089010100,9.0
1400000US51089010200,9.0
1400000US51089010300,9.0
1400000US51089010400,9.0
1400000US51089010500,9.0
1400000US51089010601,9.0
1400000US51089010602,9.0
1400000US51089010700,9.0
1400000US51089010800,9.0
1400000US51089010900,9.0
1400000US51089011000,9.0
1400000US51089011100,9.0
