GEOID,new_district
1400000US36025970101,19.0
1400000US36025970102,19.0
1400000US36025970200,19.0
1400000US36025970300,19.0
1400000US36025970401,19.0
1400000US36025970402,19.0
1400000US36025970501,19.0
1400000US36025970502,19.0
1400000US36025970601,19.0
1400000US36025970602,19.0
1400000US36025970700,19.0
1400000US36025970800,19.0
1400000US36025970900,19.0
1400000US36025971000,19.0
1400000US36025971100,19.0
1400000US36025971200,19.0
1400000US36025971300,19.0
1400000US36025971400,19.0
1400000US36027010000,18.0
1400000US36027020003,18.0
1400000US36027020004,18.0
1400000US36027020005,18.0
1400000US36027030000,18.0
1400000US36027040001,18.0
1400000US36027040003,18.0
1400000US36027050102,18.0
1400000US36027050103,18.0
1400000US36027050104,18.0
1400000US36027050203,18.0
1400000US36027050204,18.0
1400000US36027050205,18.0
1400000US36027060100,18.0
1400000US36027060201,18.0
1400000US36027060202,18.0
1400000US36027060301,18.0
1400000US36027060302,18.0
1400000US36027060400,18.0
1400000US36027070101,18.0
1400000US36027070102,18.0
1400000US36027070201,18.0
1400000US36027070301,18.0
1400000US36027070401,18.0
1400000US36027080103,18.0
1400000US36027080104,18.0
1400000US36027080201,18.0
1400000US36027080202,18.0
1400000US36027090000,18.0
1400000US36027100000,18.0
1400000US36027110003,18.0
1400000US36027110004,18.0
1400000US36027110005,18.0
1400000US36027120000,18.0
1400000US36027130003,18.0
1400000US36027130004,18.0
1400000US36027130005,18.0
1400000US36027140101,18.0
1400000US36027140201,18.0
1400000US36027140202,18.0
1400000US36027140301,18.0
1400000US36027140302,18.0
1400000US36027140400,18.0
1400000US36027140500,18.0
1400000US36027140602,18.0
1400000US36027140700,18.0
1400000US36027140801,18.0
1400000US36027150003,18.0
1400000US36027150004,18.0
1400000US36027150005,18.0
1400000US36027150006,18.0
1400000US36027160003,18.0
1400000US36027160004,18.0
1400000US36027160005,18.0
1400000US36027170000,18.0
1400000US36027180001,18.0
1400000US36027190101,18.0
1400000US36027190102,18.0
1400000US36027190203,18.0
1400000US36027190204,18.0
1400000US36027190301,18.0
1400000US36027190401,18.0
1400000US36027190402,18.0
1400000US36027200001,18.0
1400000US36027200002,18.0
1400000US36027210101,18.0
1400000US36027210201,18.0
1400000US36027210301,18.0
1400000US36027220101,18.0
1400000US36027220102,18.0
1400000US36027220201,18.0
1400000US36027220300,18.0
1400000US36027220700,18.0
1400000US36027220801,18.0
1400000US36027220901,18.0
1400000US36027221001,18.0
1400000US36027221100,18.0
1400000US36027300000,18.0
1400000US36027410000,18.0
1400000US36027610000,18.0
1400000US36027640001,18.0
1400000US36027640002,18.0
1400000US36029000110,26.0
1400000US36029000200,26.0
1400000US36029000500,26.0
1400000US36029000600,26.0
1400000US36029000700,26.0
1400000US36029000800,26.0
1400000US36029000900,26.0
1400000US36029001000,26.0
1400000US36029001100,26.0
1400000US36029001403,26.0
1400000US36029001404,26.0
1400000US36029001500,26.0
1400000US36029001601,26.0
1400000US36029001602,26.0
1400000US36029001700,26.0
1400000US36029001900,26.0
1400000US36029002300,26.0
1400000US36029002400,26.0
1400000US36029002502,26.0
1400000US36029002703,26.0
1400000US36029002704,26.0
1400000US36029002801,26.0
1400000US36029002802,26.0
1400000US36029002900,26.0
1400000US36029003000,26.0
1400000US36029003100,26.0
1400000US36029003301,26.0
1400000US36029003302,26.0
1400000US36029003400,26.0
1400000US36029003501,26.0
1400000US36029003502,26.0
1400000US36029003600,26.0
1400000US36029003700,26.0
1400000US36029003800,26.0
1400000US36029003901,26.0
1400000US36029004002,26.0
1400000US36029004003,26.0
1400000US36029004100,26.0
1400000US36029004200,26.0
1400000US36029004300,26.0
1400000US36029004401,26.0
1400000US36029004402,26.0
1400000US36029004500,26.0
1400000US36029004601,26.0
1400000US36029004701,26.0
1400000US36029004702,26.0
1400000US36029004800,26.0
1400000US36029004901,26.0
1400000US36029004902,26.0
1400000US36029005000,26.0
1400000US36029005100,26.0
1400000US36029005201,26.0
1400000US36029005202,26.0
1400000US36029005300,26.0
1400000US36029005400,26.0
1400000US36029005500,26.0
1400000US36029005600,26.0
1400000US36029005700,26.0
1400000US36029005801,26.0
1400000US36029005802,26.0
1400000US36029005900,26.0
1400000US36029006100,26.0
1400000US36029006301,26.0
1400000US36029006302,26.0
1400000US36029006501,26.0
1400000US36029006601,26.0
1400000US36029006602,26.0
1400000US36029006701,26.0
1400000US36029006702,26.0
1400000US36029006801,26.0
1400000US36029006802,26.0
1400000US36029006901,26.0
1400000US36029006903,26.0
1400000US36029006904,26.0
1400000US36029007000,26.0
1400000US36029007102,26.0
1400000US36029007103,26.0
1400000US36029007104,26.0
1400000US36029007202,26.0
1400000US36029007303,26.0
1400000US36029007304,26.0
1400000US36029007305,26.0
1400000US36029007306,26.0
1400000US36029007600,26.0
1400000US36029007700,26.0
1400000US36029007800,26.0
1400000US36029007901,26.0
1400000US36029007902,26.0
1400000US36029007903,26.0
1400000US36029007904,26.0
1400000US36029007905,26.0
1400000US36029008001,26.0
1400000US36029008002,26.0
1400000US36029008003,26.0
